"bookmark_count","bookmarked","conversation_id_str","created_at","favorite_count","favorited","full_text","id_str","in_reply_to_screen_name","in_reply_to_status_id_str","in_reply_to_user_id_str","is_quote_status","lang","place/country","place/country_code","place/full_name","place/id","place/name","place/place_type","place/url","possibly_sensitive","possibly_sensitive_editable","quote_count","quoted_status_id_str","quoted_status_permalink/display","quoted_status_permalink/expanded","quoted_status_permalink/url","reply_count","retweet_count","retweeted","scopes/followers","url","user/can_dm","user/can_media_tag","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified","user/verified_type","user/want_retweets","user_id_str"
"0","false","1680055185346002945","Sat Jul 15 03:22:24 +0000 2023","0","false","‘बेरीज, कूटनीती आणि किरकोळ गोष्टी… दोन वांझ भाषणे; सामनातून हल्लाबोल
https://t.co/cmLz8v1CNG
 #SanjayRaut #EknathShinde #DevendraFadnavis #Politics","1680055185346002945",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/LokshahiMarathi/status/1680055185346002945","false","false","Fri Aug 28 01:10:44 +0000 2020","false","Lokshahi Marathi is a leading Marathi News Channel. 
ऐका... पाहा... जागरुक राहा... #LokshahiMarathi","0","668","8601","189","true","false","22","Mumbai","44141","Lokshahi Marathi","8601","false","https://pbs.twimg.com/profile_banners/1299152217639796737/1678867518","https://pbs.twimg.com/profile_images/1540281091650510849/APsl-92F_normal.jpg","LokshahiMarathi","69007","none","https://t.co/pwrc2SNhkK","false",,"false","1299152217639796737"
"15","false","1678660644235538433","Tue Jul 11 07:01:00 +0000 2023","279","false","The BT21 BABY Bean Doll collection showcases the beloved BT21 characters transformed into irresistibly cute infants, featuring blushing faces and meticulously crafted softness for ultimate cuddliness.","1678660644235538433",,,,"false","en",,,,,,,,"false","true","2",,,,,"5","35","false","false","https://twitter.com/BT21_/status/1678660644235538433","true","true","Mon Aug 07 12:34:02 +0000 2017","false","Created by BTS! #BT21","0","43","12791246","12","true","false","14636","","1879","BT21","12791246","false","https://pbs.twimg.com/profile_banners/894537112225067008/1688983230","https://pbs.twimg.com/profile_images/1377546839478575108/iszXHu9R_normal.jpg","BT21_","2412","none","https://t.co/Jr705UdEq5","false","Business","false","894537112225067008"
"0","false","1680054973802090500","Sat Jul 15 03:21:34 +0000 2023","2","false","Maharashtra has the distinction of having perhaps most glorified Chief Minister in the country. Eknath Shinde without Home or Finance has general administration to look after. This has also been the case before the entry of Ajit Pawar. So Shinde's post with two deputies...","1680054973802090500",,,,"false","en",,,,,,,,,,"0",,,,,"2","1","false",,"https://twitter.com/abidshahjourno/status/1680054973802090500","false","true","Mon Sep 03 14:18:46 +0000 2018","false","Prime Politics","0","2610","169","627","true","false","1","Delhi","102","Abid Shah","169","false","https://pbs.twimg.com/profile_banners/1036619515277266944/1596472147","https://pbs.twimg.com/profile_images/1292863067970326530/QwLIxpdl_normal.jpg","abidshahjourno","4211","none",,"false",,"false","1036619515277266944"
"0","false","1680021302231564288","Sat Jul 15 03:11:04 +0000 2023","0","false","@SavukkuOfficial ippo, sentil balji approver [ eknath shinde ] aayitta enna aahum ? . andha scene ne konjam narrate pannu, just one guess .","1680052331411537921","SavukkuOfficial","1680021302231564288","1410997061546254337","false","ht",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/VijayshahS43505/status/1680052331411537921","false","true","Tue Apr 25 04:39:24 +0000 2023","false","","0","10","0","5","false","false","0","","0","Vijayshah Shah","0","false",,"https://pbs.twimg.com/profile_images/1650721146470563840/V0mEdzER_normal.png","VijayshahS43505","45","none",,"false",,"false","1650720878286741505"
"0","false","1680052164448911363","Sat Jul 15 03:10:24 +0000 2023","11","false","एकनाथ शिंदे म्हणतात, ""अजित पवारांना प्रशासनाचा दांडगा अनुभव आहे, त्यामुळे...!"" 
#MaharashtraPolitics #ajitpawar #EknathShinde 
https://t.co/i8E6mxJXRL","1680052164448911363",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/LoksattaLive/status/1680052164448911363","false","true","Tue Feb 14 07:09:44 +0000 2012","false","Leading International Marathi News Daily. Visit us on https://t.co/k3LDMleKel & https://t.co/AJ3R7kEukH","0","195","519402","861","true","false","651","Mumbai","56377","LoksattaLive","519402","false","https://pbs.twimg.com/profile_banners/491986148/1687761370","https://pbs.twimg.com/profile_images/613292838114058241/YkzuIcgQ_normal.png","LoksattaLive","414455","none","https://t.co/jgkLbufES5","false",,"false","491986148"
"0","false","1680050211480281089","Sat Jul 15 03:02:38 +0000 2023","3","false","'पूर्वीची परिस्थिती वेगळी होती. आता घरात बसणारा नाही, तर रस्त्यावर उतरून काम करणारा मुख्यमंत्री तुमच्यासोबत आहे.'

#sakal #Kolhapur #shivsenamelava #EknathShinde #ajitpawar

https://t.co/WB4pjq4BGb","1680050211480281089",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/SakalMediaNews/status/1680050211480281089","true","true","Mon Oct 26 12:47:27 +0000 2009","false","Since 1932.
महाराष्ट्रातील नं. १ वृत्तपत्र 
Leading Marathi daily from Pune 🗞
News from Maharashtra & around the world 🌏
Youtube Channel: https://t.co/1WWyWupZt6","0","805","275717","22","true","false","618","595, Budhwar Peth, Pune","41692","SakalMedia","275717","false","https://pbs.twimg.com/profile_banners/85306437/1671089337","https://pbs.twimg.com/profile_images/1511614677268451328/ig29N41R_normal.jpg","SakalMediaNews","238635","none","https://t.co/hII5GCTo9H","false",,"false","85306437"
"6","false","1675036521135759361","Sat Jul 01 07:00:01 +0000 2023","316","false","Early diagnosis of Rheumatoid Arthritis (RA) can be challenging. Order the IdentRA® test panel, which combines 14-3-3η protein with RF and anti-CCP, for earlier, more accurate diagnosis of RA to guide prompt rheumatology referrals.","1675036521135759361",,,,"false","en",,,,,,,,"false","true","1",,,,,"18","41","false","false","https://twitter.com/Augurex/status/1675036521135759361","false","true","Sat Jun 16 23:07:26 +0000 2012","false","Augurex is transforming health management and improving patient outcomes. 
Developer of 14-3-3η Blood Test for Rheumatoid Arthritis.","0","244","654","1838","false","false","18","Vancouver, Canada","279","Augurex","654","false","https://pbs.twimg.com/profile_banners/610423137/1554484104","https://pbs.twimg.com/profile_images/555408931304902657/Dw7vlQ_I_normal.png","Augurex","483","none","http://t.co/UfoGuobwob","false","Business","false","610423137"
"1","false","1680047139257462785","Sat Jul 15 02:50:26 +0000 2023","2","false","Maharashtra Politics : अजित पवार को वित्त के साथ योजना विभाग मिला, शिंदे गुट को 3 और बीजेपी को कुल 6 मंत्रालय गंवाने पड़े 

#MaharashtraPolitics #AjitPawar #BJP #EknathShinde

For More Updates : https://t.co/uXPUZQobFo https://t.co/fBlPskPDLF","1680047139257462785",,,,"false","hi",,,,,,,,"false","true","0",,,,,"1","1","false",,"https://twitter.com/ZeeMPCG/status/1680047139257462785","false","true","Sat Dec 21 19:54:25 +0000 2013","false","ZEE मध्यप्रदेश-छत्तीसगढ़,
'आपकी आवाज़, आपका भरोसा'  
Official Twitter Account
Facebook : https://t.co/p1VFQ2bB2S

YouTube : https://t.co/dOE71RAsNf","0","2","366999","40","true","false","144","India","71016","Zee MP-Chhattisgarh","366999","false","https://pbs.twimg.com/profile_banners/2256875550/1687765922","https://pbs.twimg.com/profile_images/957554225499615232/OghWquOO_normal.jpg","ZeeMPCG","156034","none","https://t.co/KgifN5rilI","false",,"false","2256875550"
"0","false","1680045966362279936","Sat Jul 15 02:45:46 +0000 2023","0","false","CM Eknath Shinde slams Uddhav Thackeray at rally for breaking his party’s natural alliance with BJP - https://t.co/A5UP7u0dKR","1680045966362279936",,,,"false","en",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/NationnowO/status/1680045966362279936","false","true","Thu May 13 09:13:10 +0000 2021","false","News and Media / Citizen Activism","0","66","103","10","false","false","0","Mumbai, India","3007","Nation Now","103","false",,"https://pbs.twimg.com/profile_images/1600333384114241541/HCD2NV7M_normal.jpg","NationnowO","3536","none","https://t.co/z9UniLfbDi","false",,"false","1392769782097739779"
"0","false","1679905293021609985","Sat Jul 15 02:42:33 +0000 2023","0","false","@BCCI Dhavan or bhuvi will in world cup squad","1680045157696282625","BCCI","1679905293021609985","185142711","false","en",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/Eknathshinde20/status/1680045157696282625","true","true","Wed Dec 27 15:19:03 +0000 2017","false","","0","3817","52","251","false","false","1","Maharashtra, India","0","Eknath shinde","52","false",,"https://pbs.twimg.com/profile_images/1142956715182194688/EzJ2asuN_normal.jpg","Eknathshinde20","21","none",,"false",,"false","946037719133650945"
"0","false","1680044521055481856","Sat Jul 15 02:40:02 +0000 2023","3","false","Twelve days after Ajit Pawar and Co crossed over, khichdi cabinet in place; new power-sharing arrangement all set to test cordial ties inside tri-party alliance

Via @dharmendrajore 

@AjitPawarSpeaks @mieknathshinde @Dev_Fadnavis 
#AjitPawar #EknathShinde #DevendraFadnavis #BJP… https://t.co/iKLD0MNN3z","1680044521055481856",,,,"false","en",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/mid_day/status/1680044521055481856","true","true","Thu Apr 16 03:48:36 +0000 2009","false","All things #MadeinMumbai News | Entertainment | Sports and much more Subscribe to #MiddayDigitalTabloid https://t.co/v6kICs2oin","0","3054","683488","179","true","false","1089","Mumbai, India","61411","Mid Day","683488","false","https://pbs.twimg.com/profile_banners/31632905/1679303926","https://pbs.twimg.com/profile_images/803546826456502272/_y6eQCZD_normal.jpg","mid_day","274306","none","https://t.co/aIA47Cri0h","false",,"false","31632905"
"0","false","1680042444422004736","Sat Jul 15 02:31:47 +0000 2023","12","false","So Ajit dada back as Finance minister of Maharashtra. Just to remind everyone Eknath shinde and his group's one of big reasons to break party was Ajit pawar's unfair distribution of funds as finance minister. And now he is back in same position. ha ha.","1680042444422004736",,,,"false","en",,,,,,,,,,"0",,,,,"2","5","false",,"https://twitter.com/BsamaU7/status/1680042444422004736","false","true","Sat Sep 24 18:58:10 +0000 2022","false","God of destruction. 
Strongest in the universe","0","45169","331","228","true","false","1","","726","Beerus Sama","331","false","https://pbs.twimg.com/profile_banners/1573748552764899331/1665059578","https://pbs.twimg.com/profile_images/1668574977036259330/xBqCUD5h_normal.jpg","BsamaU7","31438","none",,"false",,"false","1573748552764899331"
"0","false","1679819431319420929","Sat Jul 15 02:30:50 +0000 2023","0","false","@ss_suryawanshi Looks like eknath shinde may get silent exit in future or big plan for 2024 elections..","1680042205019508736","ss_suryawanshi","1679819431319420929","135793994","false","en",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/diggu76/status/1680042205019508736","false","false","Sat Jul 01 06:52:13 +0000 2017","true","Ex Finance and operational Exp with 22 yrs in corporate life...Now trading n spending time with family...","0","20","25","30","true","false","1","Hyderabad, India","3","diggu","25","false",,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","diggu76","2327","none",,"false",,"false","881042740229820421"
"0","false","1680040131154296833","Sat Jul 15 02:22:35 +0000 2023","231","false","#MaharashtraPolitics #PortfolioAllocation #AjitPawar #EknathShinde #DevendraFadanvis #MANJULtoons https://t.co/jxG7ozbpdv https://t.co/kWDhjhQZYg","1680040131154296833",,,,"false","qme",,,,,,,,"false","true","1",,,,,"6","37","false",,"https://twitter.com/MANJULtoons/status/1680040131154296833","false","false","Sun May 17 15:10:31 +0000 2009","false","Editorial Cartoonist | ✉️feedbackfromblog at gmail dot com| https://t.co/SRKDt5P9de | https://t.co/2W8Nc2w4OL | Support: https://t.co/NM7AlTFnKs | 
https://t.co/8DBaEceRre","0","70400","263627","124","true","false","770","India","6852","MANJUL","263627","false","https://pbs.twimg.com/profile_banners/40673794/1688724708","https://pbs.twimg.com/profile_images/780384034371145728/XGRFqPiZ_normal.jpg","MANJULtoons","59504","regular","https://t.co/K3ByFC3wTS","false",,"false","40673794"
"0","false","1680036537705332736","Sat Jul 15 02:08:18 +0000 2023","3","false","गोगावले-शिरसाट सांगते राहिले पण ते घडलंच नाही, मंत्रिमंडळ विस्तार लांबणीवर; मुहूर्त का हुकला, कारण समोर
https://t.co/RPfE05Gmoh
#MaharashtraPolitics #Mumbai  #EknathShinde #BJP #AjitPawar","1680036537705332736",,,,"false","mr",,,,,,,,"false","true","0",,,,,"1","0","false",,"https://twitter.com/mataonline/status/1680036537705332736","false","false","Wed Jul 28 11:52:01 +0000 2010","false","No.1 Marathi News Website. Follow us for breaking news & updates. A Times Internet product.","0","114","569609","251","true","false","814","Mumbai","97945","Maharashtra Times","569609","false","https://pbs.twimg.com/profile_banners/171880832/1675692664","https://pbs.twimg.com/profile_images/1565340149382148097/7kh8lmf3_normal.jpg","mataonline","301284","none","https://t.co/u0JEkfsT2N","false",,"false","171880832"
"0","false","1680033093464342529","Sat Jul 15 01:54:37 +0000 2023","1","false","#Maharashtra Cabinet Logjam Ends | Cabinet Berths For 'Ajit's 9'

New allies come to agreement; #AjitPawar's netas get plump posts. Team #EknathShinde loses 3 ministries. https://t.co/abd5YsfNU0","1680033093464342529",,,,"false","en",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/MirrorNow/status/1680033093464342529","false","false","Mon Sep 21 13:31:19 +0000 2015","false","We demand accountability | Relentlessly drive improvement | Address people's issues 📺 Tata Play 612, Airtel 394, Videocon d2h/Dish TV 899/733, Sun Direct 570","0","134","123164","52","true","false","441","India","193744","Mirror Now","123164","false","https://pbs.twimg.com/profile_banners/3638215945/1689212144","https://pbs.twimg.com/profile_images/1597118246767194113/AeFHMHiK_normal.jpg","MirrorNow","260161","none","https://t.co/OujxBwS5Jl","false","Business","false","3638215945"
"0","false","1680032652261482497","Sat Jul 15 01:52:52 +0000 2023","716","false","आपल्या सर्वांगसुंदर अभिनयाने रसिक प्रेक्षकांच्या मनावर अधिराज्य गाजवणारे ज्येष्ठ मराठी अभिनेते रवींद्र महाजनी यांचे दुर्दैवी निधन झाले आहे. परमेश्वर त्यांच्या आत्म्यास चिरशांती प्रदान करो तसेच महाजनी परिवारास या दुःखातून सावरण्यासाठी बळ देवो हीच प्रार्थना. भावपूर्ण श्रद्धांजली. https://t.co/blubQ0geUC","1680032652261482497",,,,"false","mr",,,,,,,,"false","true","3",,,,,"22","442","false",,"https://twitter.com/mieknathshinde/status/1680032652261482497","true","false","Tue Jul 08 08:57:58 +0000 2014","false","Chief Minister, Maharashtra State","0","2620","972608","27","true","false","347","Maharashtra, India","7061","Eknath Shinde - एकनाथ शिंदे","972608","false","https://pbs.twimg.com/profile_banners/2611325450/1679915273","https://pbs.twimg.com/profile_images/1640305056896651265/I2mQZzaq_normal.jpg","mieknathshinde","12564","none","https://t.co/SZaixrC3NQ","false",,"false","2611325450"
"4","false","1646912069894303744","Fri Apr 14 16:23:30 +0000 2023","83","false","Get : authentic worship : -

https://t.co/x3qNakOcHg

Distributed by @level  with @warnermusic 

#thurane #authenticworship #contemporaryworshipmusic #level #warnermusic","1646912069894303744",,,,"false","en","United States","US","Youngtown, AZ","39ee9c4a626a670b","Youngtown","city","https://api.twitter.com/1.1/geo/id/39ee9c4a626a670b.json","false","true","3",,,,,"15","1075","false",,"https://twitter.com/thurane/status/1646912069894303744","false","true","Wed Jun 10 13:05:19 +0000 2009","false","OFFICIAL thurane @ Twitter: Disciple of Jesus, family man, Worship Pastor, Loop Community Producer, Jeffersonian Republican - https://t.co/BAUJXKvA8c","0","3486","4304","4172","true","false","57","Youngtown, AZ - USA","2094","thurane","4304","false","https://pbs.twimg.com/profile_banners/46106396/1673278633","https://pbs.twimg.com/profile_images/1556566203165880320/dwhWw5Pz_normal.jpg","thurane","20933","none","https://t.co/BAUJXKvA8c","false",,"false","46106396"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://twitter.com/undefined/status/undefined",,,,,,,,,,,,,,,,,,,,,,,,,,,
"0","false","1680031308314198017","Sat Jul 15 01:47:32 +0000 2023","5","false","एनसीपी नेता अजित पवार बने महाराष्ट्र सरकार में वित्त मंत्री, देवेंद्र फडणवीस के पास था वित्त मंत्रालय।

बता दें कि अजित पवार ने शरद पवार को झटका देते हुए बीजेपी और एकनाथ शिंदे से हाथ मिलाया था. 

#AjitPawar #MaharashtraPolitics #SharadPawar #EknathShinde #Maharashtra https://t.co/QaKZIp3jqz","1680031308314198017",,,,"false","hi",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/saritatiwariuk/status/1680031308314198017","true","true","Wed Jan 24 10:31:28 +0000 2018","false","Journalist at @UttarakhandTak  (@IndiaToday Group)|| BJMC|| LLB|| Ex.- @IndiaNews_itv @DDNational @NewsWorldIN, @NewsNation,Retweets not endorsements .","0","1788","3745","454","false","false","3","India","839","Sarita Tiwari","3745","false","https://pbs.twimg.com/profile_banners/956112205446971392/1680167344","https://pbs.twimg.com/profile_images/1640390065699586049/2QiqK_Vc_normal.jpg","saritatiwariuk","2020","none",,"false",,"false","956112205446971392"
"0","false","1680025766875082755","Sat Jul 15 01:25:30 +0000 2023","7","false","तीन पक्षांमध्ये संतुलन आणि समन्वय राखण्यासाठी ठरला फॉर्म्युला #AjitPawar #EknathShinde #DevendraFadnavis  https://t.co/taCYinwAqs","1680025766875082755",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/lokmat/status/1680025766875082755","true","false","Sun Feb 28 15:05:00 +0000 2010","false","महाराष्ट्र आणि गोव्यातील नं. १ वृत्तपत्र On a mission to enrich lives by informing & educating by publishing on broadcast & digital.
https://t.co/fo3PNUDd8M","0","3609","756346","531","true","false","470","Mumbai, Maharashtra, India ","30605","Lokmat","756346","false","https://pbs.twimg.com/profile_banners/118395320/1682591035","https://pbs.twimg.com/profile_images/1559216683784761344/3qCrgX9N_normal.jpg","lokmat","319585","none","https://t.co/7ruql8G5Zb","false",,"false","118395320"
"0","false","1680024794757238791","Sat Jul 15 01:21:39 +0000 2023","1","false","नाशकात आज ‘शासन आपल्या दारी’; मुख्यमंत्री, उपमुख्यमंत्र्यांची उपस्थिती

https://t.co/0JkohHvRUy

#Nashik #ShasanAplyaDari #EknathShinde #DevendraFadnavis #AjitPawar","1680024794757238791",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/deshdoot/status/1680024794757238791","true","true","Thu May 29 13:10:19 +0000 2014","false","One of the fastest growing Marathi daily in North Maharashtra. 

Download our app to stay tuned for the latest updates, news and views.

#Nashik #Nasik","0","1793","12222","966","true","false","37","Nashik","4549","Deshdoot","12222","false","https://pbs.twimg.com/profile_banners/2532617256/1614955671","https://pbs.twimg.com/profile_images/772648104092921856/9MGzX2zZ_normal.jpg","deshdoot","51264","none","https://t.co/jt3ym6qhQd","false",,"false","2532617256"
"2","false","1679815506864533507","Fri Jul 14 11:30:00 +0000 2023","11","false","With this program you don't need a personal trainer 🍓 Create the body you dream of 🍑","1679815506864533507",,,,"false","en",,,,,,,,"false","true","0",,,,,"1","1","false","false","https://twitter.com/simple_fasting/status/1679815506864533507","false","true","Mon Feb 14 14:53:18 +0000 2022","false","The fasting and meal tracking app with educational content 🥑","0","0","15","0","false","false","0","","2","Simple Fasting","15","false","https://pbs.twimg.com/profile_banners/1493236785211658250/1683728615","https://pbs.twimg.com/profile_images/1656303967679180806/alLWBmvy_normal.jpg","simple_fasting","2","none","https://t.co/g6lfQ7j5s8","false","Business","false","1493236785211658250"
"0","false","1679959582976937984","Fri Jul 14 21:02:31 +0000 2023","0","false","Shiv Sena (UBT) leader Sanjay Raut Friday claimed that Maharashtra Chief Minister Eknath Shinde will be replaced and the Deputy Chief Minister Ajit Pawar could become the Chief Minister in future, PTI reported. ""Ajit Pawar could become the CM in future. It
https://t.co/nTU2IxCysd","1679959582976937984",,,,"false","en",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/msnindia/status/1679959582976937984","false","false","Tue Mar 25 04:29:21 +0000 2008","false","Your daily fix of entertainment, business, travel, lifestyle and more!","0","1","28540","47","false","false","282","India","11253","MSN India","28540","false","https://pbs.twimg.com/profile_banners/14213195/1569484995","https://pbs.twimg.com/profile_images/1177131586481000449/fv0eKaO2_normal.jpg","msnindia","166260","none","http://t.co/sZOrIZV6nL","false","Business","false","14213195"
"0","false","1679957242886381568","Fri Jul 14 20:53:13 +0000 2023","0","false","Ajit Pawar Finance Portfolio Eknath Shinde Faction Leader Deepak Kesarkar Reaction | Maharashtra: शिंदे गुट के नेता बोले
https://t.co/2pEDBAnXTF","1679957242886381568",,,,"false","und",,,,,,,,"false","true","0",,,,,"1","0","false",,"https://twitter.com/Stunning_Roy/status/1679957242886381568","false","true","Sat Mar 11 07:10:21 +0000 2017","false","","0","69","2988","246","true","false","0","","282","Stunning Roy","2988","false",,"https://pbs.twimg.com/profile_images/1412152177687089162/XaPvcWl4_normal.jpg","Stunning_Roy","26933","none",,"false",,"false","840459864786710528"
"0","false","1679952539020845056","Fri Jul 14 20:34:31 +0000 2023","1","false","#EknathShinde #BMCelection2023 #mhada #scam #adaniscam #srascam #sra @MhadaMitra @mybmc @MMRDAOfficial @MumbaiPolice #bandra #BKC #bharatnagar","1679952539020845056",,,,"true","qme",,,,,,,,,,"0","1678851568035315712","twitter.com/mohammadsa9890…","https://twitter.com/mohammadsa98907/status/1678851568035315712","https://t.co/7bvJNxl0iL","1","0","false",,"https://twitter.com/Naufilsarang/status/1679952539020845056","false","true","Fri Jun 23 08:56:59 +0000 2023","false","","0","28","3","186","false","false","0","","10","Naufil","3","false",,"https://pbs.twimg.com/profile_images/1672166926985093129/v63ztlTT_normal.jpg","Naufilsarang","32","none",,"false",,"false","1672166800388427777"
"0","false","1679946872847478784","Fri Jul 14 20:12:01 +0000 2023","0","false","New Post: CM Eknath Shinde| मुंबईचं दैवत सिद्धिविनायक चरणी मुख्यमंत्री एकनाथ शिंदे, गणरायाला काय साकडं? https://t.co/ILT4jEEF6Y","1679946872847478784",,,,"false","mr",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/the_news_pipe/status/1679946872847478784","false","true","Wed Jun 22 13:24:57 +0000 2022","false","Brand New News Portal. https://t.co/VZ3hZHDwxh 
Read the Truth","0","0","1","1","false","false","0","india","0","thenewspipe","1","false",,"https://pbs.twimg.com/profile_images/1539600328592461825/OT0_TSKX_normal.png","the_news_pipe","1525","none","https://t.co/VXWIJN8HH0","false",,"false","1539600246086328320"
"6","false","1674654382359453696","Fri Jun 30 05:41:32 +0000 2023","52","false","This Amazon shopping hack is like Prime Day on steroids","1674654382359453696",,,,"false","en",,,,,,,,"false","true","1",,,,,"37","10","false","false","https://twitter.com/karma_shopping/status/1674654382359453696","false","true","Thu Feb 24 09:12:05 +0000 2022","false","Karma is an app and extension that helps you save time and money while shopping online.","0","1","549","4","false","false","4","Worldwide","17","Karma Shopping","549","false","https://pbs.twimg.com/profile_banners/1496774870633529347/1662977693","https://pbs.twimg.com/profile_images/1569268296884654080/Bd_znW3U_normal.jpg","karma_shopping","18","none","https://t.co/Calu0KyIv4","false","Business","false","1496774870633529347"
"0","false","1679946731277160448","Fri Jul 14 20:11:27 +0000 2023","2","false","#ajitpawar 

#EknathShinde 

#DevendraFadnavis https://t.co/LazzTuunjb","1679946731277160448",,,,"false","qme",,,,,,,,"false","true","0",,,,,"0","1","false",,"https://twitter.com/vinayaknevge/status/1679946731277160448","true","true","Sun Jun 27 07:01:19 +0000 2010","false","🇮🇳  #भारतजोडो..#काँग्रेस

#राहुलगांधी, ब्लॉक अध्यक्ष-२०७, #भायखळा_विधानसभा, #मुंबई,#महाराष्ट्र,#कोकण-नांदगाव
५० खोके...एकदम ओके...","0","11303","251","696","true","false","0","Mumbai, India","899","विनायक रविंद्र नेवगे","251","false","https://pbs.twimg.com/profile_banners/160120805/1679862053","https://pbs.twimg.com/profile_images/1679706628264804352/GqDcQTpO_normal.jpg","vinayaknevge","9822","none",,"false",,"false","160120805"
"0","false","1679808405631008770","Fri Jul 14 20:00:08 +0000 2023","0","false","@karthillb @SavukkuOfficial Eknath shinde ve asinga paduthatheenga","1679943884691107840","karthillb","1679808405631008770","1296777100091748353","false","hi",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/ZakRungha/status/1679943884691107840","false","true","Sun Dec 23 00:45:48 +0000 2012","false","","0","37354","111","198","true","false","0","","10","Sakthivel Runghanath","111","false","https://pbs.twimg.com/profile_banners/1029560606/1659389164","https://pbs.twimg.com/profile_images/3008569263/1e4f34bd6cd3ed3b76352c7beeb04251_normal.jpeg","ZakRungha","26460","none",,"false",,"false","1029560606"
"0","false","1679938619749060608","Fri Jul 14 19:39:13 +0000 2023","0","false","Jo up Mein CM yogi sahab ne kya wo maharashtra ke CM Eknath Shinde Sahab kar sakte hai https://t.co/bHWytG2ja6","1679938619749060608",,,,"false","in",,,,,,,,"false","true","0",,,,,"0","0","false",,"https://twitter.com/MCM_Union/status/1679938619749060608","false","true","Thu Jun 15 10:35:56 +0000 2023","false","Mcm union helps you with the work related to cars and automation .It also helps you with RTO work","0","4","2","4","false","false","0","","5","MCM UNION","2","false",,"https://pbs.twimg.com/profile_images/1677559336380551169/OsHMrMt8_normal.jpg","MCM_Union","5","none","https://t.co/0B159Oxpj0","false",,"false","1669292498173464581"
"0","false","1679889925309886464","Fri Jul 14 19:31:31 +0000 2023","4","false","@sanjayfadnavis1 @Dev_Fadnavis Yenari Kahi varshe 
Bjp sathi nahit.
Ajit pawar ani  Eknath shinde chya
satranjya uchaluyat.","1679936682555248640","sanjayfadnavis1","1679889925309886464","1095591249799712768","false","hi",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/TanajiS30087173/status/1679936682555248640","false","true","Sun Dec 12 16:30:05 +0000 2021","false","","0","1902","21","20","true","false","0","","5","Tanaji Salunkhe","21","false",,"https://pbs.twimg.com/profile_images/1470068451431440384/T7vhHhSS_normal.png","TanajiS30087173","7471","none",,"false",,"false","1470068143405998081"
"0","false","1679930658125381632","Fri Jul 14 19:07:35 +0000 2023","0","false","राहिला विषय तुमचा तुमच्या कार्यालयाच्या पलीकडे बोटावर मोजण्याइतक्या युवासैनिकांपुढे तुम्ही युवासेना वाढवू शकले नाही. 

#EknathShinde #UddhavThackeray #ShivsenaUBT #shivsena","1679930660788772864","mahale1373","1679930658125381632","1168513633917313025","false","mr",,,,,,,,,,"0",,,,,"0","0","false",,"https://twitter.com/mahale1373/status/1679930660788772864","true","true","Mon Sep 02 13:19:10 +0000 2019","false","Politics is not a game, it's an emotion to serve people...! 

#youth
#politics
#social_worker","0","554","101","391","false","false","0","Dhule, India","104","mi.prasadmahale","101","false","https://pbs.twimg.com/profile_banners/1168513633917313025/1686237857","https://pbs.twimg.com/profile_images/1548527346617303045/IMpZqMA__normal.jpg","mahale1373","311","none",,"false",,"false","1168513633917313025"
